gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12m,tenure_group_12-24m,tenure_group_24-48m,tenure_group_48-60m,tenure_group_60m+,AvgMonthlySpend
Male,No,0,0,4,1,No,No,No,No,No,No,No,1,44.8,176.2,0,False,False,False,False,True,False,False,True,False,False,False,False,35.239999999999995
Female,No,0,0,12,1,Yes,Yes,No,No,No,No,No,1,79.8,1001.2,0,True,False,False,False,False,True,False,True,False,False,False,False,77.01538461538462
Female,No,1,0,18,1,Yes,No,No,No,Yes,Yes,No,1,88.85,1594.75,0,True,False,False,False,False,True,False,False,True,False,False,False,83.9342105263158
Female,No,0,0,3,1,Yes,No,No,No,No,No,No,1,74.95,212.4,0,True,False,False,False,False,True,False,True,False,False,False,False,53.1
Female,Yes,1,0,72,1,Yes,Yes,Yes,No,No,Yes,Yes,1,106.85,7677.4,0,True,False,True,False,False,False,False,False,False,False,False,True,105.16986301369863
Male,No,0,0,11,1,No,No,Yes,No,No,No,No,0,74.95,815.5,1,True,False,False,False,False,True,False,True,False,False,False,False,67.95833333333333
Female,No,0,0,1,1,No,No,No,No,No,No,Yes,0,80.15,80.15,1,True,False,False,False,True,False,False,True,False,False,False,False,40.075
Male,No,0,0,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,259.65,0,False,True,True,False,True,False,False,False,True,False,False,False,18.54642857142857
Female,No,1,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,109.25,8109.8,1,True,False,True,False,False,True,False,False,False,False,False,True,111.09315068493152
Male,No,1,0,42,1,Yes,Yes,No,No,No,No,No,0,56.1,2386.85,0,False,False,True,False,True,False,False,False,False,True,False,False,55.50813953488372
Female,No,0,0,17,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.7,340.35,0,False,True,False,False,True,False,False,False,True,False,False,False,18.908333333333335
Female,Yes,0,0,7,1,No,No,Yes,No,No,No,No,1,51.3,419.35,0,False,False,False,False,False,False,True,True,False,False,False,False,52.41875
Female,No,1,0,68,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,118.6,7990.05,0,True,False,False,True,False,False,True,False,False,False,False,True,115.79782608695652
Male,No,1,1,56,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.15,1402.25,0,False,True,False,True,False,False,False,False,False,False,True,False,24.600877192982455
Female,No,1,1,38,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.3,749.35,0,False,True,True,False,False,False,True,False,False,True,False,False,19.214102564102564
Female,No,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,115.5,8425.15,0,True,False,False,True,False,True,False,False,False,False,False,True,115.41301369863014
Female,No,0,0,48,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.05,1171.5,0,False,True,True,False,True,False,False,False,False,True,False,False,23.908163265306122
Female,Yes,1,0,52,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,109.1,5647.95,0,True,False,False,False,False,True,False,False,False,False,True,False,106.56509433962263
Female,No,1,1,35,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,708.8,0,False,True,True,False,False,False,True,False,False,True,False,False,19.688888888888886
Male,No,1,0,67,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,111.3,7567.2,0,True,False,False,True,False,False,False,False,False,False,False,True,111.28235294117647
Female,No,0,0,1,0,No phone service,Yes,No,No,No,No,No,0,29.9,29.9,0,False,False,False,False,False,False,True,True,False,False,False,False,14.95
Male,No,0,0,53,1,No,No,Yes,No,Yes,No,No,1,80.6,4348.1,0,True,False,False,False,False,False,True,False,False,False,True,False,80.52037037037037
Male,No,1,1,34,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.8,635.9,0,False,True,False,False,False,False,True,False,False,True,False,False,18.16857142857143
Female,No,0,0,3,0,No phone service,No,No,No,No,Yes,No,0,35.2,108.95,1,False,False,False,False,True,False,False,True,False,False,False,False,27.2375
Female,No,1,0,1,1,No,No,No,No,No,Yes,No,0,78.8,78.8,1,True,False,False,False,False,True,False,True,False,False,False,False,39.4
Male,No,0,0,19,1,No,No,No,Yes,Yes,Yes,No,0,89.95,1682.4,0,True,False,False,False,False,False,True,False,True,False,False,False,84.12
Female,Yes,1,0,60,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,116.05,6925.9,0,True,False,False,True,False,False,False,False,False,False,True,False,113.53934426229507
Male,No,0,0,11,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.55,223.15,0,False,True,False,True,True,False,False,True,False,False,False,False,18.595833333333335
Female,No,0,0,47,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.4,5127.95,1,True,False,False,False,False,True,False,False,False,True,False,False,106.83229166666666
Male,No,0,0,18,1,No,Yes,No,No,No,No,No,0,49.4,874.8,1,False,False,False,False,False,True,False,False,True,False,False,False,46.04210526315789
Female,No,1,1,60,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,115.25,6758.45,0,True,False,False,True,True,False,False,False,False,False,True,False,110.79426229508196
Male,No,1,0,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.8,1874.3,0,False,True,False,True,True,False,False,False,False,False,False,True,25.675342465753424
Male,No,0,0,39,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,791.15,0,False,True,True,False,False,False,True,False,False,True,False,False,19.77875
Female,No,1,0,59,1,No,Yes,No,Yes,No,No,No,1,81.25,4639.45,0,True,False,True,False,True,False,False,False,False,False,True,False,77.32416666666667
Male,No,1,1,2,1,No,No,No,No,No,No,No,0,69.95,143.9,0,True,False,False,False,False,False,True,True,False,False,False,False,47.96666666666667
Male,Yes,0,0,1,1,No,No,No,No,No,No,No,0,69.1,69.1,1,True,False,False,False,False,True,False,True,False,False,False,False,34.55
Male,No,1,1,20,1,No,No,No,No,No,Yes,Yes,1,90.2,1776.55,1,True,False,False,False,False,True,False,False,True,False,False,False,84.59761904761905
Female,No,0,0,6,1,Yes,No,No,No,No,Yes,Yes,1,93.55,536.4,1,True,False,False,False,False,False,False,True,False,False,False,False,76.62857142857142
Male,No,0,0,71,1,Yes,No,No,Yes,Yes,No,No,1,86.4,6172.0,0,True,False,False,True,True,False,False,False,False,False,False,True,85.72222222222223
Female,No,1,0,24,1,Yes,Yes,Yes,Yes,No,No,No,0,66.3,1559.45,0,False,False,False,False,False,False,True,False,True,False,False,False,62.378
Male,Yes,1,0,67,1,Yes,No,No,No,No,Yes,Yes,1,94.65,6079.0,0,True,False,False,False,True,False,False,False,False,False,False,True,89.3970588235294
Male,No,0,0,1,1,No,No,No,No,No,No,Yes,1,80.85,80.85,1,True,False,False,False,False,False,True,True,False,False,False,False,40.425
Female,No,1,1,48,1,Yes,No,No,No,No,No,Yes,1,82.05,4029.95,1,True,False,True,False,False,False,True,False,False,True,False,False,82.2438775510204
Female,No,1,0,37,1,Yes,No,Yes,No,Yes,No,Yes,0,72.1,2658.4,0,False,False,True,False,False,False,True,False,False,True,False,False,69.9578947368421
Male,No,0,0,11,0,No phone service,No,Yes,Yes,No,No,No,0,34.7,383.55,0,False,False,False,False,False,False,True,True,False,False,False,False,31.962500000000002
Male,No,1,0,3,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.55,51.15,1,False,True,False,False,True,False,False,True,False,False,False,False,12.7875
Female,No,1,0,18,1,No,No,No,Yes,No,Yes,Yes,1,95.95,1745.5,0,True,False,False,False,True,False,False,False,True,False,False,False,91.86842105263158
Male,No,1,1,50,1,No,No,No,No,No,No,No,1,44.8,2230.85,0,False,False,True,False,False,False,False,False,False,False,True,False,43.7421568627451
Female,No,1,1,67,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,109.4,7281.6,0,True,False,True,False,False,True,False,False,False,False,False,True,107.08235294117648
Female,No,1,0,25,1,No,Yes,Yes,No,Yes,No,Yes,1,71.05,1837.7,0,False,False,False,False,False,False,True,False,False,True,False,False,70.68076923076923
Female,Yes,0,0,2,1,Yes,No,No,Yes,No,No,No,1,78.55,149.55,1,True,False,False,False,False,True,False,True,False,False,False,False,49.85
Male,No,0,0,9,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.7,180.7,0,False,True,False,False,True,False,False,True,False,False,False,False,18.07
Female,No,0,1,10,0,No phone service,Yes,Yes,No,Yes,No,No,0,40.25,411.45,0,False,False,True,False,False,False,True,True,False,False,False,False,37.404545454545456
Female,No,1,0,70,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,1328.35,0,False,True,False,True,True,False,False,False,False,False,False,True,18.709154929577462
Male,No,0,0,9,1,No,Yes,No,Yes,Yes,No,Yes,1,68.25,576.95,0,False,False,False,False,False,False,False,True,False,False,False,False,57.69500000000001
Female,No,0,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.15,68.45,0,False,True,False,False,True,False,False,True,False,False,False,False,13.690000000000001
Female,No,0,0,2,1,No,Yes,No,No,No,No,No,0,50.95,123.05,0,False,False,False,False,False,False,True,True,False,False,False,False,41.016666666666666
Female,No,0,1,1,1,No,No,No,No,No,No,Yes,0,78.65,78.65,1,True,False,False,False,False,True,False,True,False,False,False,False,39.325
Male,No,0,0,19,0,No phone service,No,No,No,No,No,No,1,25.15,468.35,0,False,False,False,False,False,False,False,False,True,False,False,False,23.4175
Male,No,1,1,7,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.25,174.7,0,False,True,False,False,False,False,False,True,False,False,False,False,21.8375
Male,No,0,0,1,1,No,No,No,No,No,No,No,1,42.9,42.9,1,False,False,False,False,False,True,False,True,False,False,False,False,21.45
Male,Yes,0,0,1,1,No,No,No,No,No,No,No,0,44.0,44.0,0,False,False,False,False,False,True,False,True,False,False,False,False,22.0
Female,No,1,1,9,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,172.35,0,False,True,True,False,False,False,True,True,False,False,False,False,17.235
Female,No,0,0,3,0,No phone service,Yes,No,No,Yes,No,No,0,34.25,139.35,1,False,False,False,False,False,False,True,True,False,False,False,False,34.8375
Female,No,0,0,9,0,No phone service,Yes,No,Yes,Yes,Yes,Yes,0,58.5,539.85,1,False,False,False,False,False,False,True,True,False,False,False,False,53.985
Female,No,0,0,5,1,No,Yes,No,Yes,No,No,No,0,55.8,300.4,0,False,False,False,False,True,False,False,True,False,False,False,False,50.06666666666666
Female,No,1,1,56,1,No,No,No,No,No,Yes,Yes,0,88.9,4968.0,0,True,False,True,False,False,False,False,False,False,False,True,False,87.15789473684211
Female,No,0,1,18,1,Yes,Yes,No,No,No,No,No,0,57.65,992.7,0,False,False,False,False,False,False,True,False,True,False,False,False,52.247368421052634
Male,Yes,0,0,49,1,Yes,No,No,No,No,Yes,Yes,1,96.2,4718.25,1,True,False,False,False,False,True,False,False,False,False,True,False,94.365
Male,No,1,0,70,1,Yes,Yes,Yes,Yes,Yes,Yes,No,0,79.15,5536.5,0,False,False,False,True,False,False,True,False,False,False,False,True,77.97887323943662
Female,No,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,108.05,7806.6,0,True,False,False,True,True,False,False,False,False,False,False,True,106.93972602739727
Female,Yes,0,0,6,1,No,No,No,Yes,No,No,No,0,74.4,434.1,1,True,False,False,False,False,True,False,True,False,False,False,False,62.01428571428572
Male,Yes,1,0,17,1,Yes,No,No,No,No,Yes,Yes,1,94.8,1563.9,0,True,False,False,False,False,True,False,False,True,False,False,False,86.88333333333334
Male,No,1,0,29,0,No phone service,No,No,No,No,Yes,Yes,1,45.9,1332.4,0,False,False,False,False,False,True,False,False,False,True,False,False,44.413333333333334
Female,No,1,0,6,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.3,545.2,1,True,False,False,False,False,True,False,True,False,False,False,False,77.88571428571429
Male,No,1,0,63,1,Yes,No,No,Yes,No,Yes,Yes,0,102.6,6296.75,0,True,False,False,True,False,True,False,False,False,False,False,True,98.38671875
Male,No,1,0,16,1,Yes,No,No,No,No,No,No,1,73.85,1284.2,1,True,False,False,False,False,False,False,False,True,False,False,False,75.54117647058824
Male,No,0,0,59,1,No,No,No,Yes,No,No,Yes,1,61.35,3645.5,0,False,False,True,False,False,False,False,False,False,False,True,False,60.75833333333333
Female,No,0,0,3,1,No,No,No,Yes,No,Yes,No,0,57.55,161.45,0,False,False,False,False,False,True,False,True,False,False,False,False,40.3625
Female,No,0,0,8,0,No phone service,No,Yes,No,No,No,No,1,29.25,226.95,0,False,False,False,False,False,False,True,True,False,False,False,False,25.216666666666665
Female,Yes,1,0,7,1,Yes,No,No,No,No,No,Yes,1,84.55,646.85,1,True,False,False,False,False,True,False,True,False,False,False,False,80.85625
Female,No,0,0,68,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.6,1441.65,0,False,True,False,True,True,False,False,False,False,False,False,True,20.893478260869568
Female,No,1,1,68,1,Yes,Yes,No,Yes,Yes,Yes,Yes,0,111.75,7511.3,0,True,False,False,True,True,False,False,False,False,False,False,True,108.85942028985508
Female,Yes,1,0,52,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.5,5621.85,0,True,False,True,False,False,True,False,False,False,False,True,False,106.07264150943396
Male,No,1,1,72,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,107.7,7919.8,0,True,False,False,True,True,False,False,False,False,False,False,True,108.4904109589041
Female,No,1,0,32,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,593.2,0,False,True,True,False,False,False,True,False,False,True,False,False,17.975757575757576
Female,No,1,0,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,1423.65,0,False,True,False,True,False,False,False,False,False,False,False,True,19.50205479452055
Male,No,1,1,1,1,No,No,No,No,No,No,No,1,69.95,69.95,0,True,False,False,False,True,False,False,True,False,False,False,False,34.975
Male,No,1,1,42,1,No,Yes,No,No,Yes,No,Yes,0,63.7,2763.35,0,False,False,True,False,True,False,False,False,False,True,False,False,64.2639534883721
Female,No,0,0,25,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.75,692.1,1,False,True,False,True,True,False,False,False,False,True,False,False,26.61923076923077
Male,No,0,0,45,1,No,Yes,No,No,No,No,No,1,50.9,2298.55,0,False,False,False,False,False,False,False,False,False,True,False,False,49.96847826086957
Female,No,1,1,43,0,No phone service,Yes,No,Yes,Yes,Yes,Yes,1,60.4,2640.55,0,False,False,True,False,True,False,False,False,False,True,False,False,60.0125
Male,No,1,0,37,1,Yes,Yes,No,Yes,No,Yes,Yes,0,79.25,2911.8,0,False,False,True,False,False,False,True,False,False,True,False,False,76.6263157894737
Female,Yes,0,0,20,1,Yes,No,No,No,No,No,Yes,1,85.8,1727.5,1,True,False,False,False,True,False,False,False,True,False,False,False,82.26190476190476
Female,No,0,0,4,0,No phone service,No,No,No,No,No,No,1,24.45,86.6,1,False,False,False,False,False,True,False,True,False,False,False,False,17.32
Male,No,1,0,63,1,No,Yes,Yes,Yes,Yes,Yes,Yes,1,110.1,6705.7,0,True,False,False,True,True,False,False,False,False,False,False,True,104.7765625
Male,No,0,0,3,1,No,No,No,No,No,Yes,Yes,0,90.7,237.65,0,True,False,False,False,False,False,True,True,False,False,False,False,59.4125
Male,No,1,1,66,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.3,1672.35,0,False,True,False,True,True,False,False,False,False,False,False,True,24.96044776119403
Male,No,0,0,28,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.7,2979.5,1,True,False,False,False,False,True,False,False,False,True,False,False,102.74137931034483
Female,Yes,0,0,8,1,Yes,No,No,No,No,No,Yes,0,85.2,695.75,0,True,False,False,False,False,True,False,True,False,False,False,False,77.30555555555556
Male,No,0,1,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.35,1654.6,0,False,True,False,True,False,False,True,False,False,False,False,True,22.980555555555554
Male,No,0,0,1,0,No phone service,No,No,No,No,No,No,1,24.25,24.25,1,False,False,False,False,False,True,False,True,False,False,False,False,12.125
